"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяет, что пользователь может успешно создать аккаунт через модальное окно.","23557","checkCreateAccount","Surefire suite","Sun Jun 22 21:05:59 GMT 2025","failed","Sun Jun 22 21:06:23 GMT 2025","tests.AccountTest","Surefire test","tests.AccountTest","checkCreateAccount"
